cancer_group,source_field,source_code_system,source_value_set,source_code,source_display,target_system,target_version,target_code,relationship,review_status,reviewer,evidence_reference,decision_date,notes
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,323,"Skin-sparing mastectomy WITH contralateral, implant reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,324,"Skin-sparing mastectomy WITH contralateral, combined reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,400,Nipple-sparing mastectomy,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,410,Nipple-sparing mastectomy WITHOUT removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,411,"Nipple-sparing mastectomy WITHOUT contralateral, reconstruction NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,412,"Nipple-sparing mastectomy WITHOUT contralateral, tissue reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,413,"Nipple-sparing mastectomy WITHOUT contralateral, implant reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,414,"Nipple-sparing mastectomy WITHOUT contralateral, combined reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,420,Nipple-sparing mastectomy WITH removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,421,"Nipple-sparing mastectomy WITH contralateral, reconstruction NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,422,"Nipple-sparing mastectomy WITH contralateral, tissue reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,423,"Nipple-sparing mastectomy WITH contralateral, implant reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,424,"Nipple-sparing mastectomy WITH contralateral, combined reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,500,Areolar-sparing mastectomy,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,510,Areolar-sparing mastectomy WITHOUT removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,520,Areolar-sparing mastectomy WITH removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,530,"Areolar-sparing mastectomy WITHOUT contralateral, reconstruction NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,540,"Areolar-sparing mastectomy WITHOUT contralateral, tissue reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,550,"Areolar-sparing mastectomy WITHOUT contralateral, implant reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,560,"Areolar-sparing mastectomy WITHOUT contralateral, combined reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,570,"Areolar-sparing mastectomy WITH contralateral, reconstruction NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,580,"Areolar-sparing mastectomy WITH contralateral, tissue reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,590,"Areolar-sparing mastectomy WITH contralateral, implant reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,600,Total (simple) mastectomy,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,610,Total (simple) mastectomy WITHOUT removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,620,Total (simple) mastectomy WITH removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,630,"Areolar-sparing mastectomy WITH contralateral, combined reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,640,"Total (simple) mastectomy WITHOUT contralateral, reconstruction NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,650,"Total (simple) mastectomy WITHOUT contralateral, tissue reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,660,"Total (simple) mastectomy WITHOUT contralateral, implant reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,670,"Total (simple) mastectomy WITHOUT contralateral, combined reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,680,"Total (simple) mastectomy WITH contralateral, reconstruction NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,690,"Total (simple) mastectomy WITH contralateral, tissue reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,700,"Radical mastectomy, NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,710,Radical mastectomy WITHOUT removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,720,Radical mastectomy WITH removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,730,"Total (simple) mastectomy WITH contralateral, implant reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,740,"Total (simple) mastectomy WITH contralateral, combined reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,760,Bilateral mastectomy for a single tumour involving both breasts,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,800,"Mastectomy, NOS (including extended radical mastectomy)",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,900,"Surgery, NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PRESTYPE,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prestype,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prestype-vs,990,Unknown if surgery performed; death certificate ONLY,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,000,None; no surgery of primary site; autopsy ONLY,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,200,"Partial mastectomy, NOS; less than total mastectomy, NOS; lumpectomy, segmental mastectomy, quadrantectomy, tylectomy, with or without nipple resection",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,210,"Excisional breast biopsy - Diagnostic excision, no pre-operative biopsy proven diagnosis of cancer.",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,215,"Excisional breast biopsy, for atypia",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,240,Re-excision of margins from primary tumor site for gross or microscopic residual disease when less than total mastectomy performed.,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,290,"Central lumpectomy, only performed for a prior diagnosis of cancer, which includes removal of the nipple areolar complex.",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,300,Skin-sparing mastectomy,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,310,Skin-sparing mastectomy WITHOUT removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,311,"Skin-sparing mastectomy WITHOUT contralateral, reconstruction NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,312,"Skin-sparing mastectomy WITHOUT contralateral, tissue reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,313,"Skin-sparing mastectomy WITHOUT contralateral, implant reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,314,"Skin-sparing mastectomy WITHOUT contralateral, combined reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,320,Skin-sparing mastectomy WITH removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,321,"Skin-sparing mastectomy WITH contralateral, reconstruction NOS",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,322,"Skin-sparing mastectomy WITH contralateral, tissue reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,323,"Skin-sparing mastectomy WITH contralateral, implant reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,324,"Skin-sparing mastectomy WITH contralateral, combined reconstruction",,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,400,Nipple-sparing mastectomy,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,STYPE95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-stype95,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-stype95-vs,410,Nipple-sparing mastectomy WITHOUT removal of the contralateral breast,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
